year,mileage,engine_size,horsepower,fuel_type,transmission,brand,condition,accident_count,num_owners,price
2021,103905,1.8,380,diesel,cvt,Chevrolet,good,0,1,27174.11
2006,192862,4.0,399,gasoline,automatic,Audi,excellent,2,1,31142.56
2018,115227,3.5,122,diesel,automatic,Ford,good,2,2,18616.31
2011,154808,1.4,495,gasoline,automatic,Audi,excellent,0,1,48556.85
2004,165024,1.8,167,electric,manual,Hyundai,fair,0,2,3098.92
2019,102928,2.0,248,gasoline,automatic,BMW,excellent,0,1,57674.12
2000,172278,1.6,344,gasoline,automatic,Kia,excellent,0,4,4268.3
2001,26285,5.0,256,gasoline,automatic,Mercedes,good,0,5,43098.46
2020,180923,2.0,204,gasoline,manual,Ford,fair,1,2,13663.29
2006,146118,1.8,476,gasoline,automatic,Hyundai,fair,0,4,10660.51
2008,75489,5.0,498,diesel,automatic,Audi,good,1,1,62568.36
2005,100104,2.0,490,diesel,manual,BMW,poor,0,1,22337.55
2013,21958,3.5,411,gasoline,automatic,Honda,fair,1,2,21570.87
2022,49408,1.4,125,gasoline,automatic,Toyota,good,1,1,25257.7
2004,22763,2.0,171,gasoline,automatic,Nissan,good,0,1,16077.43
2008,34465,2.5,383,hybrid,automatic,Kia,fair,1,2,14563.76
2013,143051,1.8,127,electric,automatic,Honda,excellent,0,1,20291.15
2013,107786,1.8,379,gasoline,automatic,Mercedes,fair,3,2,29502.73
2021,32940,1.4,156,gasoline,automatic,Nissan,poor,0,4,13223.42
2015,11327,4.0,334,gasoline,cvt,Honda,fair,2,2,22062.5
2022,56057,1.8,349,gasoline,automatic,Nissan,good,0,2,29589.39
2010,181495,2.5,235,diesel,cvt,Chevrolet,good,0,4,7659.12
2012,123118,1.4,158,gasoline,automatic,Audi,good,1,3,22532.54
2005,87654,2.0,479,diesel,automatic,Chevrolet,good,3,4,13826.92
2010,189964,4.0,178,gasoline,automatic,Honda,good,0,2,13410.44
2022,103508,2.0,145,gasoline,automatic,Nissan,fair,0,1,16369.17
2020,170442,5.0,310,gasoline,automatic,Honda,poor,0,2,13513.55
2002,28994,2.5,279,hybrid,automatic,Mercedes,good,0,2,44440.44
2000,164641,1.6,204,gasoline,automatic,Honda,fair,0,1,6478.68
2018,162013,3.5,135,gasoline,automatic,Mercedes,fair,1,3,28990.76
2007,53413,2.0,203,gasoline,cvt,Toyota,good,1,2,14128.01
2005,135441,1.6,255,gasoline,cvt,Kia,excellent,0,1,10527.09
2002,42068,1.8,415,gasoline,automatic,Audi,good,0,4,34985.24
2011,106531,5.0,313,diesel,automatic,Kia,good,2,2,18171.78
2016,103699,4.0,359,electric,automatic,Honda,fair,1,3,27027.24
2016,154211,3.5,266,electric,automatic,BMW,good,3,2,43699.11
2003,134387,3.5,133,gasoline,automatic,Toyota,good,1,2,9096.14
2013,27110,3.0,108,gasoline,manual,Kia,excellent,0,1,18808.85
2006,98592,4.0,446,diesel,manual,Hyundai,fair,1,1,15634.74
2006,53007,5.0,354,gasoline,automatic,Honda,good,0,3,22586.14
2006,21655,4.0,383,hybrid,automatic,Kia,fair,1,1,15121.63
2022,936,2.0,382,electric,automatic,BMW,good,0,1,88283.1
2019,192165,1.6,480,diesel,automatic,Nissan,excellent,0,1,32731.18
2010,51473,1.6,397,gasoline,automatic,Ford,good,0,2,22536.85
2008,71117,2.0,260,hybrid,manual,Nissan,fair,0,1,12833.71
2010,41811,3.5,325,gasoline,automatic,Toyota,fair,0,2,21478.2
2006,69604,1.8,486,hybrid,automatic,Nissan,fair,0,1,17907.28
2004,153615,2.0,304,electric,automatic,Hyundai,excellent,0,2,14882.79
2019,60602,4.0,409,hybrid,manual,Audi,excellent,0,1,84234.64
2003,105845,5.0,98,gasoline,automatic,Honda,good,0,1,15679.87
2021,84655,3.5,380,gasoline,cvt,Nissan,good,1,3,28401.33
2008,107815,1.4,274,electric,automatic,Hyundai,fair,0,2,11889.9
2022,131977,3.5,254,electric,automatic,Nissan,good,4,1,27712.96
2004,187327,1.4,426,gasoline,manual,Hyundai,excellent,0,1,10219.51
2022,189795,4.0,366,gasoline,manual,Kia,excellent,1,4,18955.36
2004,30197,1.8,354,gasoline,automatic,Audi,good,4,1,26136.37
2021,130236,2.0,99,gasoline,automatic,Audi,fair,0,1,29964.75
2009,128873,2.0,90,gasoline,automatic,Kia,fair,0,1,7739.24
2008,73913,2.0,167,gasoline,automatic,Mercedes,excellent,5,2,19848.27
2018,198235,2.5,171,gasoline,automatic,Chevrolet,excellent,0,1,18455.11
2018,186253,3.0,379,hybrid,automatic,Hyundai,good,3,3,18339.53
2000,29899,3.0,117,gasoline,automatic,Audi,good,0,2,19183.8
2016,120648,3.0,395,hybrid,automatic,Audi,poor,0,4,26631.18
2014,12455,1.8,131,electric,automatic,Mercedes,good,0,1,61104.59
2006,165152,1.6,134,gasoline,automatic,Ford,good,0,1,6665.26
2017,174555,1.8,182,gasoline,automatic,Hyundai,excellent,0,1,14610.26
2018,177323,2.5,354,diesel,automatic,Honda,good,1,2,25124.42
2001,86976,1.4,405,diesel,automatic,Kia,good,0,2,10721.96
2004,31764,1.8,292,electric,automatic,BMW,good,1,2,43140.41
2014,178920,3.5,482,gasoline,manual,Hyundai,good,0,1,17830.52
2005,54207,1.6,144,diesel,automatic,Honda,fair,0,3,6823.99
2015,166967,1.8,338,gasoline,manual,Mercedes,fair,0,3,25175.06
2009,119112,5.0,492,gasoline,automatic,Kia,good,0,4,22634.04
2018,120228,2.0,357,gasoline,cvt,Ford,excellent,0,1,28859.04
2019,143196,1.6,383,gasoline,automatic,Honda,good,2,3,21218.69
2002,23352,1.6,450,gasoline,automatic,BMW,fair,4,1,22975.55
2017,113248,1.8,245,gasoline,automatic,Kia,good,2,2,16695.12
2016,11622,3.0,481,diesel,automatic,Honda,fair,3,5,24446.43
2019,114819,5.0,147,gasoline,automatic,Mercedes,excellent,0,4,67145.79
2022,192026,5.0,358,gasoline,automatic,Hyundai,good,1,2,23057.64
2009,52755,3.0,415,gasoline,manual,Toyota,excellent,1,3,27562.06
2004,9757,1.8,259,diesel,automatic,Mercedes,good,1,2,40103.79
2004,49219,3.5,364,gasoline,automatic,Mercedes,excellent,0,4,54260.08
2006,48843,4.0,435,gasoline,automatic,Mercedes,good,0,3,59333.95
2012,177331,3.0,126,gasoline,automatic,Toyota,fair,0,2,8956.56
2016,4340,2.0,298,gasoline,manual,Audi,excellent,0,4,60597.05
2001,50346,3.5,134,gasoline,automatic,BMW,poor,1,1,10411.42
2001,74553,4.0,91,gasoline,automatic,Ford,fair,2,1,5661.7
2005,12183,1.8,244,gasoline,automatic,Honda,good,4,3,12349.49
2007,23164,3.5,412,diesel,automatic,Honda,good,0,2,34160.16
2021,30823,5.0,464,hybrid,cvt,Hyundai,good,1,4,33476.99
2012,174880,1.8,163,electric,automatic,Chevrolet,excellent,2,1,12048.98
2009,101719,5.0,473,gasoline,automatic,Hyundai,fair,1,3,14036.0
2004,153248,1.6,288,electric,automatic,Chevrolet,fair,0,1,6806.17
2010,196843,3.5,291,gasoline,automatic,BMW,fair,2,1,17290.16
2018,180709,1.6,172,diesel,automatic,Toyota,fair,0,2,15613.66
2020,130772,1.8,492,hybrid,cvt,Nissan,good,2,4,24519.97
2005,41965,1.6,236,diesel,manual,Honda,good,2,1,14256.07
2006,181156,3.5,491,gasoline,automatic,Audi,good,0,2,36699.9
2023,66357,1.6,176,diesel,manual,Chevrolet,good,0,3,23344.91
2008,72870,2.5,167,diesel,manual,BMW,good,0,1,29462.27
2020,120291,2.5,364,gasoline,automatic,Ford,good,0,1,25635.85
2003,40209,1.8,145,diesel,automatic,Nissan,excellent,0,1,15144.87
2021,8279,5.0,225,hybrid,automatic,BMW,good,2,4,70542.55
2005,22955,1.4,496,gasoline,automatic,Toyota,fair,3,1,18353.41
2017,198360,3.0,425,gasoline,manual,Audi,fair,5,1,23727.89
2002,109552,1.4,257,diesel,automatic,BMW,fair,0,1,14558.83
2013,113224,2.5,141,gasoline,manual,BMW,fair,0,1,23974.31
2010,117328,5.0,264,gasoline,automatic,Ford,excellent,1,4,22678.54
2020,52850,2.0,111,gasoline,automatic,Ford,poor,0,2,10146.58
2003,147684,1.4,291,diesel,cvt,Nissan,good,1,1,7232.84
2002,67960,3.5,279,diesel,automatic,Audi,good,2,1,28509.3
2005,184787,1.6,462,hybrid,automatic,Hyundai,good,0,1,11983.39
2010,192773,1.4,316,diesel,cvt,Mercedes,excellent,1,1,29877.24
2012,70752,1.8,435,diesel,automatic,BMW,excellent,2,1,58665.22
2004,112747,1.8,174,diesel,cvt,Nissan,good,2,3,3124.06
2001,66880,3.0,419,gasoline,cvt,Toyota,good,1,2,17868.43
2009,45282,1.8,296,gasoline,automatic,Audi,excellent,1,1,45372.41
2014,8296,2.5,286,gasoline,automatic,Audi,good,0,2,52268.85
2015,141718,2.5,119,hybrid,manual,Nissan,fair,1,1,11151.71
2020,143861,1.4,470,gasoline,automatic,Mercedes,excellent,0,2,71875.72
2023,91394,4.0,375,gasoline,automatic,Audi,good,0,3,65900.53
2005,136620,5.0,441,diesel,automatic,Nissan,poor,1,2,10286.75
2005,86015,1.6,478,gasoline,manual,Toyota,excellent,0,2,24810.34
2001,146987,2.0,276,diesel,automatic,Chevrolet,excellent,0,4,9413.65
2003,196325,4.0,406,electric,cvt,Toyota,good,0,3,18713.25
2011,185537,2.0,192,gasoline,automatic,Hyundai,good,1,2,10322.47
2013,43529,3.5,315,gasoline,automatic,Kia,excellent,0,2,25631.33
2022,69892,1.6,302,gasoline,manual,Mercedes,good,4,2,46499.1
2019,33672,5.0,361,gasoline,manual,Ford,excellent,2,2,33137.14
2001,13260,3.5,339,gasoline,cvt,Chevrolet,good,1,2,16730.06
2021,12455,1.8,268,gasoline,automatic,Hyundai,excellent,1,3,28271.62
2006,142199,1.8,215,gasoline,automatic,Ford,fair,0,3,6425.04
2001,27377,1.6,104,gasoline,automatic,Hyundai,good,0,1,8565.91
2014,29088,1.6,437,electric,cvt,Honda,good,0,1,35802.98
2012,73715,2.0,248,diesel,automatic,Kia,good,2,2,16302.11
2010,13803,1.4,482,gasoline,automatic,Ford,excellent,1,1,26940.28
2017,76755,1.4,204,electric,automatic,Ford,good,2,1,25363.83
2017,165417,4.0,171,diesel,automatic,Hyundai,good,0,1,20813.9
2021,34476,4.0,485,diesel,automatic,Nissan,good,2,2,39674.65
2012,110424,3.0,331,electric,manual,Audi,good,2,3,39638.0
2022,64798,3.5,361,gasoline,automatic,BMW,fair,0,3,49055.1
2011,170198,3.0,144,diesel,automatic,Toyota,good,0,1,15326.59
2023,123446,2.0,259,diesel,cvt,BMW,excellent,0,2,63146.49
2019,24685,3.0,403,gasoline,automatic,Kia,poor,2,2,12098.52
2010,153093,2.0,328,gasoline,cvt,Ford,fair,0,1,10209.88
2002,157500,4.0,447,gasoline,automatic,Nissan,poor,0,3,8505.57
2019,114262,1.6,295,gasoline,cvt,BMW,excellent,0,3,52946.91
2020,25095,3.5,322,hybrid,automatic,Mercedes,excellent,0,1,104334.35
2007,100232,1.8,84,gasoline,automatic,Chevrolet,fair,1,2,5091.72
2019,163407,5.0,310,hybrid,automatic,Toyota,good,3,1,28858.51
2012,125374,2.5,445,gasoline,automatic,Honda,good,0,1,24930.32
2000,134382,2.5,223,gasoline,cvt,Kia,good,0,1,5915.97
2008,53073,2.5,333,gasoline,automatic,Chevrolet,fair,3,2,11102.45
2020,114141,3.0,178,gasoline,manual,Ford,good,0,1,19539.94
2018,89597,3.0,434,electric,automatic,Audi,excellent,0,3,85356.43
2004,68028,2.5,285,gasoline,automatic,Kia,poor,0,1,6626.98
2003,88886,1.8,113,hybrid,manual,Ford,good,1,2,9791.87
2003,184854,1.6,299,diesel,cvt,Chevrolet,fair,1,3,4604.06
2012,49325,2.0,154,gasoline,cvt,BMW,excellent,0,4,38341.27
2015,94346,2.5,378,hybrid,automatic,Mercedes,good,1,2,61167.02
2021,106153,1.6,359,gasoline,automatic,Nissan,fair,0,1,20094.77
2006,101454,1.8,273,diesel,automatic,Hyundai,good,0,1,14260.66
2012,190313,2.5,98,gasoline,manual,Kia,good,0,2,8583.48
2001,194687,1.6,264,electric,automatic,Chevrolet,poor,0,3,2880.64
2014,118032,1.4,396,gasoline,automatic,Kia,excellent,0,1,21430.3
2004,63887,2.5,142,gasoline,manual,Honda,good,0,3,10894.39
2003,105281,1.4,167,electric,manual,Toyota,excellent,5,1,4706.41
2009,78059,5.0,297,gasoline,manual,Mercedes,good,1,3,45956.96
2018,115254,2.5,432,gasoline,automatic,Hyundai,good,1,3,20987.08
2003,39764,2.5,346,gasoline,automatic,Toyota,excellent,0,3,22535.62
2007,114663,4.0,162,electric,automatic,Hyundai,poor,2,2,9117.83
2021,42647,2.5,101,hybrid,automatic,Chevrolet,good,0,4,27045.7
2002,131108,2.5,402,gasoline,automatic,Honda,good,0,2,16379.83
2002,146858,5.0,211,gasoline,automatic,Hyundai,good,0,5,10581.89
2005,106982,1.8,151,hybrid,cvt,Nissan,excellent,0,2,11454.79
2023,77697,2.0,454,diesel,automatic,Toyota,good,0,2,42810.46
2010,66941,4.0,401,gasoline,automatic,Ford,fair,0,1,18472.1
2019,130988,1.4,484,gasoline,manual,BMW,good,0,2,48836.84
2001,121955,1.6,466,gasoline,automatic,Hyundai,excellent,0,2,14684.69
2020,174475,1.6,152,hybrid,automatic,Mercedes,good,0,2,39346.77
2016,146455,4.0,207,electric,manual,Nissan,excellent,0,1,26988.83
2006,55828,2.0,192,electric,automatic,Mercedes,fair,1,2,26095.98
2019,176236,1.6,418,gasoline,automatic,Mercedes,excellent,0,3,63271.6
2000,167609,5.0,362,gasoline,automatic,Chevrolet,fair,2,4,4746.27
2017,34093,3.0,269,gasoline,automatic,Hyundai,fair,1,3,14447.55
2015,196990,1.6,359,gasoline,automatic,Nissan,excellent,2,2,17796.61
2017,133722,1.4,307,hybrid,automatic,Toyota,good,3,2,20780.61
2010,146687,2.0,191,diesel,automatic,Hyundai,fair,0,1,9105.14
2011,2229,3.0,309,hybrid,cvt,Ford,poor,0,2,13211.09
2011,46632,2.5,357,electric,cvt,BMW,excellent,2,2,60760.55
2014,137372,3.0,145,gasoline,manual,Audi,good,2,4,20808.35
2003,180828,5.0,412,gasoline,automatic,Mercedes,fair,2,1,26373.76
2006,51630,1.6,467,gasoline,automatic,Mercedes,excellent,0,1,59382.1
2017,91085,1.6,453,gasoline,manual,Audi,poor,2,1,25038.28
2003,63647,1.6,431,diesel,automatic,Hyundai,good,1,2,14920.72
2010,140272,2.0,226,gasoline,cvt,Kia,fair,0,1,10039.5
2014,36063,1.4,145,hybrid,automatic,Toyota,fair,1,3,17268.5
2005,195312,1.6,408,diesel,cvt,Toyota,fair,0,3,10707.24
2014,98184,1.4,259,gasoline,automatic,Ford,poor,0,1,9239.43
2014,20667,4.0,198,diesel,automatic,Hyundai,excellent,1,1,27874.22
2003,164397,1.6,260,gasoline,automatic,Toyota,excellent,1,3,5363.45
2004,23344,5.0,319,gasoline,automatic,BMW,good,4,1,39278.74
2000,36966,4.0,241,diesel,automatic,Toyota,poor,0,1,9028.46
2004,136122,1.6,269,gasoline,automatic,BMW,good,3,3,10943.33
2022,72513,5.0,343,electric,automatic,Audi,good,2,1,80145.99
2010,118506,1.4,401,gasoline,cvt,Honda,good,0,1,19211.99
2021,59962,3.0,277,diesel,automatic,Hyundai,good,2,2,23128.67
2001,50506,2.0,396,gasoline,automatic,Audi,good,2,3,25387.45
2012,190990,3.0,406,gasoline,automatic,Chevrolet,good,2,1,13601.23
2009,130811,3.5,86,gasoline,automatic,Audi,excellent,1,1,28143.33
2015,40549,5.0,186,gasoline,automatic,Nissan,good,0,1,25504.19
2018,68914,2.0,125,gasoline,automatic,BMW,good,0,1,45598.53
2020,142969,1.4,108,electric,automatic,Honda,poor,3,1,5965.65
2010,34441,3.0,482,gasoline,automatic,Honda,poor,1,3,17010.95
2000,175015,5.0,309,diesel,manual,Toyota,good,0,1,14088.17
2002,45928,1.8,237,gasoline,automatic,BMW,good,1,2,22290.43
2005,133461,1.4,245,gasoline,automatic,Ford,fair,3,1,4977.41
2011,21630,4.0,155,electric,manual,Honda,poor,0,3,15395.08
2012,8374,3.5,192,hybrid,manual,Ford,fair,0,3,18374.64
2002,147556,2.0,85,gasoline,automatic,Audi,good,1,1,4939.15
2002,1440,2.0,104,hybrid,automatic,Mercedes,excellent,0,2,36775.67
2012,30939,3.5,406,gasoline,automatic,Toyota,good,0,3,33447.71
2004,145014,2.5,273,diesel,automatic,Hyundai,good,1,2,9141.64
2003,93082,1.6,263,gasoline,automatic,Toyota,excellent,0,3,14748.7
2021,5571,3.0,260,gasoline,automatic,Mercedes,excellent,1,1,85449.86
2008,16202,5.0,218,gasoline,automatic,Ford,good,2,2,21247.71
2011,2906,1.4,149,hybrid,automatic,Chevrolet,fair,0,1,14255.82
2004,101293,1.4,293,gasoline,cvt,Toyota,fair,3,3,7790.07
2009,69940,4.0,430,diesel,automatic,Mercedes,fair,1,1,49219.92
2019,2794,1.4,488,gasoline,manual,BMW,fair,1,2,42421.39
2018,175270,3.5,163,gasoline,automatic,Nissan,good,0,2,18145.66
2005,174899,1.4,409,diesel,automatic,Mercedes,excellent,0,3,33447.24
2014,45889,2.0,232,gasoline,automatic,Hyundai,excellent,0,2,24327.12
2000,110123,1.8,110,diesel,automatic,Chevrolet,good,5,1,500.0
2005,64657,3.0,388,gasoline,automatic,Toyota,good,1,4,21671.71
2022,148729,1.4,106,gasoline,cvt,Chevrolet,good,0,4,15437.66
2001,162675,1.6,418,gasoline,automatic,Mercedes,poor,3,3,8617.01
2001,144938,2.5,415,hybrid,manual,Chevrolet,good,2,3,7220.38
2008,65239,1.8,134,gasoline,manual,Honda,fair,0,3,8733.84
2009,55548,2.5,97,gasoline,manual,Mercedes,fair,0,1,22398.78
2001,100817,2.5,346,gasoline,manual,BMW,excellent,0,1,32741.54
2021,24175,1.6,306,diesel,manual,Mercedes,good,2,1,59909.86
2016,35490,4.0,497,electric,automatic,Toyota,fair,3,1,34133.35
2002,83189,3.0,390,diesel,manual,BMW,excellent,0,3,38340.1
2018,83345,3.0,396,diesel,automatic,Audi,excellent,2,1,69653.31
2012,193718,3.0,316,diesel,automatic,Hyundai,excellent,0,1,22893.75
2020,151160,1.8,254,electric,automatic,Toyota,good,1,2,29254.93
2001,106336,1.4,251,gasoline,automatic,Audi,excellent,0,1,22019.28
2006,63719,1.8,182,hybrid,automatic,Kia,excellent,2,1,10163.93
2018,154003,2.5,349,gasoline,manual,Mercedes,fair,2,2,28386.76
2023,160890,4.0,302,gasoline,automatic,BMW,good,3,1,49719.42
2023,46303,2.5,193,diesel,automatic,Honda,good,1,2,30903.75
2022,21107,3.0,459,diesel,automatic,BMW,good,0,1,83435.37
2018,141018,1.6,234,hybrid,automatic,Honda,good,1,1,21878.06
2001,137339,3.0,327,gasoline,cvt,Nissan,good,5,1,6581.8
2020,4943,4.0,390,gasoline,automatic,Hyundai,good,1,1,28263.45
2013,186063,3.0,344,gasoline,automatic,Nissan,fair,0,1,11702.66
2013,159420,1.8,232,gasoline,automatic,Toyota,good,0,2,13337.48
2023,68506,2.5,420,gasoline,automatic,BMW,excellent,2,1,76615.35
2005,92654,2.5,259,electric,automatic,BMW,good,0,1,39531.54
2014,95466,2.0,495,gasoline,automatic,Ford,good,0,1,25938.98
2015,38361,5.0,333,gasoline,automatic,Toyota,good,3,3,28107.16
2007,163163,1.4,420,gasoline,automatic,Hyundai,fair,1,3,7292.52
2011,100191,2.5,161,electric,cvt,Hyundai,good,0,2,14609.0
2010,120203,2.5,88,gasoline,automatic,Kia,good,1,1,10409.86
2015,91119,1.8,456,gasoline,automatic,Nissan,good,0,5,23903.0
2016,156965,1.4,320,gasoline,automatic,Kia,excellent,0,1,21396.08
2004,184360,2.0,474,hybrid,automatic,Hyundai,fair,0,1,12352.41
2009,168474,2.0,486,gasoline,automatic,Kia,fair,2,3,7584.89
2018,121859,3.5,480,diesel,automatic,Chevrolet,fair,2,1,21494.16
2004,53161,3.5,194,diesel,automatic,Ford,fair,2,1,10228.68
2022,93863,3.5,351,diesel,manual,Hyundai,excellent,1,1,29313.94
2007,119054,3.5,132,gasoline,automatic,BMW,excellent,0,1,33277.43
2018,137612,3.5,355,gasoline,cvt,BMW,fair,2,2,34646.66
2009,63058,2.5,208,electric,automatic,Honda,good,0,2,22177.7
2021,173761,1.8,398,diesel,automatic,BMW,fair,0,1,40621.7
2007,180614,3.0,152,gasoline,automatic,Kia,good,1,4,3632.03
2016,38130,3.0,155,gasoline,automatic,Hyundai,excellent,4,2,19581.73
2017,99692,1.4,226,gasoline,automatic,Kia,good,2,2,15163.24
2018,158269,1.4,241,gasoline,manual,Ford,excellent,0,1,17386.3
2002,38830,2.5,391,gasoline,automatic,Kia,excellent,1,1,14652.9
2006,129280,2.5,142,gasoline,cvt,Hyundai,fair,0,1,7409.75
2015,100423,1.6,430,hybrid,automatic,Honda,fair,0,4,21709.06
2023,174292,3.5,204,diesel,automatic,BMW,good,0,1,54658.52
2016,195182,5.0,113,gasoline,manual,Mercedes,good,0,4,33429.6
2020,43547,4.0,314,diesel,cvt,Ford,fair,0,4,22253.72
2009,164344,1.6,222,hybrid,automatic,Toyota,fair,0,3,11051.17
2002,150029,2.5,207,electric,automatic,Ford,excellent,2,4,7580.55
2006,43715,3.5,334,diesel,automatic,Honda,poor,0,2,14253.26
2021,147331,4.0,243,gasoline,cvt,Kia,fair,0,1,16920.95
2015,59815,4.0,231,electric,cvt,Ford,excellent,1,2,32849.47
2016,24112,1.8,325,gasoline,automatic,Ford,good,1,2,26138.89
2011,152428,1.4,286,gasoline,automatic,Hyundai,excellent,0,1,13136.23
2012,8886,3.0,107,gasoline,cvt,Honda,excellent,1,3,24876.34
2012,92003,2.5,121,gasoline,cvt,BMW,good,0,3,29007.1
2012,114944,1.6,178,gasoline,automatic,Audi,good,0,3,28498.29
2004,187714,1.6,365,gasoline,manual,BMW,good,0,1,19176.66
2014,34062,1.8,245,electric,automatic,Ford,fair,0,2,24479.83
2018,199428,3.0,331,gasoline,cvt,Kia,good,0,1,14588.81
2011,117743,5.0,80,gasoline,automatic,Toyota,fair,1,2,16840.98
2017,37461,4.0,332,diesel,automatic,Chevrolet,good,1,1,28409.7
2021,160147,3.5,201,electric,automatic,Toyota,excellent,1,1,40292.76
2015,180040,2.5,117,hybrid,manual,Toyota,poor,3,1,8461.18
2013,123569,1.8,451,gasoline,automatic,Hyundai,excellent,1,4,23505.74
2009,51149,1.8,487,gasoline,manual,Toyota,good,0,3,25345.77
2015,182031,5.0,218,gasoline,cvt,Toyota,good,2,2,17937.03
2017,132163,1.4,175,hybrid,automatic,Ford,fair,0,3,12869.42
2001,63700,4.0,330,gasoline,automatic,Ford,poor,4,3,4046.16
2011,102683,1.6,326,gasoline,automatic,Kia,good,0,1,15169.84
2009,50863,1.4,465,diesel,automatic,Honda,good,1,2,27119.02
2010,148675,1.4,235,gasoline,manual,Hyundai,fair,0,1,6800.1
2023,110688,2.0,155,gasoline,cvt,Mercedes,fair,1,1,36911.54
2008,172966,1.8,340,gasoline,manual,Honda,good,0,1,11589.18
2015,139421,5.0,112,diesel,automatic,Nissan,excellent,0,3,23308.76
2005,165673,5.0,355,electric,automatic,BMW,poor,3,1,18481.24
2010,117112,4.0,249,electric,cvt,BMW,good,2,5,36373.4
2011,98637,5.0,422,gasoline,automatic,Mercedes,good,0,4,61146.05
2009,33041,2.0,291,gasoline,cvt,Nissan,poor,0,3,8802.51
2003,143947,1.6,409,hybrid,cvt,Toyota,fair,0,1,12907.19
2004,107594,2.0,267,hybrid,automatic,Chevrolet,fair,1,2,6850.01
2001,151716,2.0,439,diesel,manual,Hyundai,good,1,1,8733.46
2020,67056,5.0,323,diesel,manual,Honda,good,5,5,25699.36
2012,176899,3.5,233,gasoline,manual,Toyota,good,2,3,11126.06
2016,115360,3.5,431,gasoline,manual,Toyota,good,0,2,30115.67
2012,186214,1.8,91,diesel,cvt,Mercedes,poor,0,3,10542.49
2000,32873,1.4,162,electric,automatic,Mercedes,good,2,1,20249.83
2015,174315,1.8,450,gasoline,automatic,Nissan,good,0,1,22273.57
2013,94950,1.6,243,gasoline,automatic,Mercedes,excellent,2,3,38538.09
2016,32949,3.5,499,gasoline,automatic,Toyota,fair,0,1,32091.24
2018,94334,1.8,311,gasoline,automatic,Chevrolet,fair,1,4,14377.54
2007,63457,1.6,280,hybrid,cvt,Audi,poor,0,5,15048.14
2009,5555,1.6,217,hybrid,cvt,BMW,excellent,0,1,53338.04
2009,141107,1.6,366,gasoline,cvt,Nissan,good,0,1,17655.56
2016,51501,3.5,158,gasoline,automatic,Nissan,excellent,2,2,27187.36
2007,113344,3.5,325,diesel,automatic,Kia,good,1,3,16610.29
2012,196436,3.5,473,hybrid,automatic,Honda,good,0,1,27153.64
2011,133070,3.0,162,gasoline,automatic,Honda,good,2,2,13006.04
2013,87127,5.0,457,diesel,cvt,Hyundai,good,0,2,29692.98
2007,177695,3.0,205,diesel,automatic,Toyota,excellent,0,2,17655.21
2011,134229,4.0,232,diesel,automatic,Hyundai,good,3,2,13060.5
2006,13655,3.0,443,electric,cvt,BMW,fair,0,5,41536.36
2022,20883,1.6,100,gasoline,cvt,Mercedes,good,1,1,52956.97
2000,145589,3.5,136,hybrid,automatic,Toyota,good,1,2,5812.54
2015,87741,1.8,91,gasoline,automatic,Ford,fair,0,3,8938.7
2021,17437,1.6,310,gasoline,cvt,Toyota,good,0,1,33261.2
2015,104661,3.5,308,gasoline,cvt,Honda,good,1,1,23146.55
2020,98145,1.8,464,diesel,automatic,Ford,excellent,2,2,34767.53
2013,62478,1.4,428,diesel,automatic,Chevrolet,good,0,1,23926.97
2016,175898,4.0,321,electric,automatic,Kia,poor,0,2,11919.76
2012,45716,2.0,161,hybrid,automatic,Nissan,fair,3,3,12413.28
